MasterID	Mag	Magerr	RA	Dec	MJD	Blend
3.03502E+12	16.04	0.09	49.52711	-34.44337	54510.46911	0
3.03502E+12	16.08	0.11	49.52703	-34.44338	54471.50615	0
3.03502E+12	16.03	0.11	49.52703	-34.44337	54471.51514	0
3.03502E+12	16.06	0.11	49.52708	-34.44338	54471.52416	0
3.03502E+12	16.06	0.11	49.52701	-34.44337	54471.5332	0
3.03502E+12	15.99	0.09	49.52708	-34.44337	54527.41738	0
3.03502E+12	16.01	0.09	49.52707	-34.44337	54527.42609	0
3.03502E+12	15.96	0.09	49.52704	-34.44335	54527.43478	0
3.03502E+12	15.92	0.09	49.52708	-34.44333	54527.44347	0
3.03502E+12	15.86	0.08	49.52703	-34.44337	54779.51064	0
3.03502E+12	15.92	0.08	49.527	-34.44332	54779.51736	0
3.03502E+12	15.84	0.08	49.52696	-34.44339	54779.52401	0
3.03502E+12	15.85	0.08	49.52701	-34.44336	54779.53076	0
3.03502E+12	15.87	0.08	49.52702	-34.44338	54766.56795	0
3.03502E+12	15.89	0.09	49.52701	-34.44339	54766.58096	0
3.03502E+12	15.86	0.08	49.52695	-34.44337	54766.59432	0
3.03502E+12	15.86	0.08	49.52705	-34.4434	54766.60743	0
3.03502E+12	15.94	0.08	49.52699	-34.44334	54710.74271	0
3.03502E+12	15.91	0.08	49.52698	-34.44335	54710.74885	0
3.03502E+12	15.89	0.08	49.52704	-34.44336	54710.75467	0
3.03502E+12	15.93	0.08	49.52699	-34.44338	54710.7604	0
3.03502E+12	15.98	0.09	49.52704	-34.44335	54728.69563	0
3.03502E+12	15.94	0.09	49.52693	-34.44335	54728.70958	0
3.03502E+12	15.87	0.08	49.52707	-34.4434	54728.72379	0
3.03502E+12	15.94	0.09	49.527	-34.44338	54728.73781	0
3.03502E+12	15.75	0.08	49.52697	-34.44338	55058.75095	0
3.03502E+12	15.73	0.08	49.527	-34.44336	55058.7627	0
3.03502E+12	15.77	0.08	49.52701	-34.44338	55058.77441	0
3.03502E+12	15.78	0.08	49.52698	-34.44339	55058.7862	0
3.03502E+12	15.78	0.08	49.52704	-34.44335	55170.62224	0
3.03502E+12	15.76	0.08	49.52703	-34.44335	55170.6281	0
3.03502E+12	15.74	0.07	49.52703	-34.44337	55170.63395	0
3.03502E+12	15.73	0.07	49.52705	-34.44334	55170.63977	0
3.03502E+12	16.02	0.12	49.52699	-34.44334	54869.47349	0
3.03502E+12	15.98	0.12	49.52702	-34.44337	54869.48222	0
3.03502E+12	15.92	0.12	49.52704	-34.44334	54869.49096	0
3.03502E+12	15.92	0.12	49.52701	-34.44336	54869.49963	0
3.03502E+12	15.93	0.1	49.52705	-34.44337	54834.56714	0
3.03502E+12	15.93	0.1	49.52703	-34.44336	54834.57342	0
3.03502E+12	15.92	0.1	49.52715	-34.4434	54834.5797	0
3.03502E+12	15.95	0.1	49.52707	-34.44337	54834.586	0
3.03502E+12	15.94	0.09	49.52707	-34.44335	54856.53112	0
3.03502E+12	15.93	0.09	49.52707	-34.44343	54856.53914	0
3.03502E+12	15.97	0.09	49.52709	-34.44338	54856.54719	0
3.03502E+12	15.99	0.09	49.52715	-34.4434	54856.55523	0
3.03502E+12	15.77	0.09	49.52701	-34.44341	55032.77891	0
3.03502E+12	15.76	0.09	49.52694	-34.44337	55032.78742	0
3.03502E+12	15.68	0.09	49.52703	-34.44346	55032.79604	0
3.03502E+12	15.77	0.09	49.52698	-34.44335	55032.80457	0
3.03502E+12	15.88	0.09	49.52709	-34.4434	54907.4256	0
3.03502E+12	15.85	0.09	49.52706	-34.44341	54907.42941	0
3.03502E+12	15.86	0.09	49.527	-34.44332	54907.4332	0
3.03502E+12	15.78	0.09	49.52706	-34.4434	54907.43699	0
3.03502E+12	15.7	0.08	49.52706	-34.44336	55145.66814	0
3.03502E+12	15.73	0.08	49.52707	-34.44339	55145.67294	0
3.03502E+12	15.73	0.08	49.52706	-34.4434	55145.67775	0
3.03502E+12	15.76	0.08	49.52708	-34.44337	55145.68255	0
3.03502E+12	15.75	0.07	49.52698	-34.4433	55164.60057	0
3.03502E+12	15.92	0.08	49.5271	-34.44329	55164.61417	0
3.03502E+12	15.73	0.08	49.52709	-34.44336	55111.76041	0
3.03502E+12	15.77	0.08	49.52701	-34.44336	55111.77178	0
3.03502E+12	15.64	0.08	49.52709	-34.44338	55111.78323	0
3.03502E+12	15.74	0.08	49.52704	-34.44332	55112.71779	0
3.03502E+12	15.73	0.08	49.52704	-34.44336	55112.7291	0
3.03502E+12	15.71	0.08	49.52705	-34.44335	55112.74035	0
3.03502E+12	15.77	0.08	49.52706	-34.44336	55112.75173	0
3.03502E+12	15.71	0.08	49.52703	-34.44336	55092.76488	0
3.03502E+12	15.68	0.08	49.52706	-34.44336	55092.7713	0
3.03502E+12	15.7	0.08	49.52704	-34.44342	55092.7777	0
3.03502E+12	15.74	0.08	49.52701	-34.44337	55092.78413	0
3.03502E+12	15.92	0.1	49.52698	-34.44338	55438.66233	0
3.03502E+12	15.9	0.1	49.52698	-34.44338	55438.69527	0
3.03502E+12	15.88	0.09	49.52701	-34.44337	55542.51232	0
3.03502E+12	15.87	0.09	49.52698	-34.44339	55542.54422	0
3.03502E+12	15.7	0.08	49.52701	-34.44337	55200.44011	0
3.03502E+12	15.7	0.08	49.52704	-34.44335	55200.46929	0
3.03502E+12	15.97	0.08	49.52702	-34.44334	55502.70542	0
3.03502E+12	15.96	0.08	49.52708	-34.44335	55502.74794	0
3.03502E+12	15.95	0.09	49.52701	-34.44339	55486.69436	0
3.03502E+12	15.94	0.09	49.52697	-34.44332	55486.72253	0
3.03502E+12	15.86	0.08	49.52703	-34.44339	55619.43971	0
3.03502E+12	15.88	0.08	49.52703	-34.44336	55619.45249	0
3.03502E+12	15.95	0.09	49.52702	-34.44336	55562.55729	0
3.03502E+12	15.9	0.09	49.52704	-34.44334	55562.58565	0
3.03502E+12	15.74	0.07	49.52701	-34.44336	55164.6301	0
3.03502E+12	15.91	0.08	49.52695	-34.4434	55806.72251	0
3.03502E+12	15.93	0.08	49.52699	-34.44337	55806.73466	0
3.03502E+12	15.86	0.08	49.52695	-34.44338	55806.74675	0
3.03502E+12	15.86	0.08	49.52702	-34.44335	55806.75882	0
3.03502E+12	15.87	0.08	49.52699	-34.44333	55919.54308	0
3.03502E+12	15.94	0.09	49.52703	-34.44337	55919.55379	0
3.03502E+12	15.82	0.08	49.52696	-34.44337	55919.56462	0
3.03502E+12	15.89	0.08	49.52708	-34.44331	55919.57585	0
3.03502E+12	15.79	0.08	49.52702	-34.44331	56176.78334	0
3.03502E+12	15.77	0.08	49.52701	-34.44331	56176.78857	0
3.03502E+12	15.79	0.08	49.52697	-34.44337	56176.79382	0
3.03502E+12	15.75	0.07	49.52707	-34.44343	56176.7991	0
3.03502E+12	15.8	0.07	49.52697	-34.44335	56219.65116	0
3.03502E+12	15.83	0.07	49.52699	-34.44334	56219.66398	0
3.03502E+12	15.79	0.07	49.52703	-34.44332	56219.67681	0
3.03502E+12	15.8	0.07	49.52715	-34.44341	56219.68957	0
3.03502E+12	15.8	0.08	49.52705	-34.44331	56245.62901	0
3.03502E+12	15.88	0.08	49.52705	-34.44331	56245.64313	0
3.03502E+12	15.86	0.07	49.52699	-34.44334	56245.65731	0
3.03502E+12	15.87	0.07	49.52697	-34.44338	56245.67146	0
3.03502E+12	15.87	0.08	49.52701	-34.44337	56277.56699	0
3.03502E+12	15.83	0.08	49.52697	-34.4434	56277.57556	0
3.03502E+12	15.91	0.08	49.527	-34.44333	56277.58435	0
3.03502E+12	15.84	0.07	49.5271	-34.44344	56277.59332	0
3.03502E+12	15.69	0.08	49.52701	-34.44335	55200.45008	0
3.03502E+12	15.7	0.08	49.52703	-34.44336	55200.4597	0
3.03502E+12	15.87	0.1	49.527	-34.44337	55438.67323	0
3.03502E+12	15.94	0.1	49.52697	-34.44331	55438.68422	0
3.03502E+12	15.94	0.09	49.52703	-34.44336	55486.70374	0
3.03502E+12	15.96	0.09	49.52704	-34.44337	55486.71315	0
3.03502E+12	15.94	0.08	49.52704	-34.44336	55502.71949	0
3.03502E+12	15.95	0.08	49.52706	-34.44332	55502.7337	0
3.03502E+12	15.89	0.09	49.527	-34.44336	55542.52284	0
3.03502E+12	15.9	0.09	49.52705	-34.44338	55542.53353	0
